日期,城市,行政區,場站名稱,總車柱數,可借車數,可還位數,經度,緯度
2026-05-31 16:30:32,新北市,鶯歌區,鳳祥公園,20,8,12,121.33025,24.96283
2026-05-31 16:30:32,新北市,土城區,青山廣場,42,4,38,121.45987,24.97793
2026-05-31 16:30:32,新北市,土城區,裕民路口(清水路),34,2,32,121.45616,24.98157
2026-05-31 16:30:32,新北市,中和區,壽德新村,18,10,8,121.46536,24.99548
2026-05-31 16:30:32,新北市,五股區,公五公園,39,4,35,121.44529,25.08655
2026-05-31 16:30:32,新北市,永和區,秀朗路二段24巷16弄24號,14,3,11,121.52007,25.00239
2026-05-31 16:30:32,新北市,林口區,林口郵局,25,10,15,121.36453,25.06667
2026-05-31 16:30:32,新北市,林口區,麗林公有市場,28,13,15,121.36776,25.06912
2026-05-31 16:30:32,新北市,淡水區,漁人碼頭,55,17,38,121.41118,25.18387
2026-05-31 16:30:32,新北市,新莊區,四維公園,27,0,27,121.42221,25.0213
2026-05-31 16:30:32,新北市,新莊區,中正仁愛街口,48,16,32,121.44462,25.03452
2026-05-31 16:30:32,新北市,新莊區,昌平公園,55,3,52,121.45811,25.05866
2026-05-31 16:30:32,新北市,新莊區,新樹公園,25,10,15,121.43315,25.00338
2026-05-31 16:30:32,新北市,新莊區,昌平國小,18,6,12,121.45685,25.05658
2026-05-31 16:30:32,新北市,樹林區,學成大成路口,37,6,30,121.38236,24.94587
2026-05-31 16:30:32,新北市,樹林區,學成大義路口,33,2,30,121.37838,24.9453
2026-05-31 16:30:32,新北市,樹林區,四維國凱街口(立天下社區),44,17,27,121.42241,24.97934
2026-05-31 16:30:32,新北市,鶯歌區,南雅育智路口,22,6,16,121.346,24.954
2026-05-31 16:30:32,新北市,鶯歌區,三鶯水資源回收中心,14,0,14,121.35996,24.95535
2026-05-31 16:30:32,新北市,八里區,龍形停車場,40,1,39,121.4513,25.13041
2026-05-31 16:30:32,新北市,三重區,頂崁公園,24,1,22,121.4756,25.05493
2026-05-31 16:30:32,新北市,土城區,清和里(青雲路),37,4,33,121.45874,24.97513
2026-05-31 16:30:32,新北市,土城區,捷運海山站(1號出口),80,47,11,121.44855,24.98441
2026-05-31 16:30:32,新北市,土城區,金城忠義路口,40,18,22,121.44024,24.9691
2026-05-31 16:30:32,新北市,中和區,飛駝社區(興南路),40,3,34,121.50483,24.98347
2026-05-31 16:30:32,新北市,汐止區,汐止火車站,56,26,16,121.66275,25.06891
2026-05-31 16:30:32,新北市,汐止區,長安橋(吉祥街12巷),43,15,28,121.66846,25.08033
2026-05-31 16:30:32,新北市,板橋區,重慶國小,41,6,35,121.46253,24.99373
2026-05-31 16:30:32,新北市,板橋區,板橋重慶公園,38,18,20,121.463,25.0001
2026-05-31 16:30:32,新北市,新店區,直潭活動中心,15,9,6,121.53329,24.93893
2026-05-31 16:30:32,新北市,新莊區,光華東帝士,40,11,29,121.42784,25.0108
2026-05-31 16:30:32,新北市,新莊區,中正新雅巷口,48,0,48,121.41769,25.02594
2026-05-31 16:30:32,新北市,樹林區,八德街東豐街口,12,6,6,121.41946,24.97427
2026-05-31 16:30:32,新北市,鶯歌區,鶯歌火車站(仁愛路),59,17,50,121.35441,24.95559
2026-05-31 16:30:32,新北市,鶯歌區,建國中正一路口(北鶯社區),20,13,7,121.35692,24.95658
2026-05-31 16:30:32,新北市,三重區,力行地下停車場,20,4,16,121.48287,25.07787
2026-05-31 16:30:32,新北市,三峽區,龍埔三樹路98巷口,42,14,28,121.38393,24.93989
2026-05-31 16:30:32,新北市,三峽區,明德高中,52,15,37,121.36472,24.90742
2026-05-31 16:30:32,新北市,土城區,廣福派出所,43,0,43,121.45655,24.98816
2026-05-31 16:30:32,新北市,五股區,貿商國宅,23,6,17,121.43068,25.06939
2026-05-31 16:30:32,新北市,永和區,永和耕莘醫院,32,1,31,121.5177,25.01123
2026-05-31 16:30:32,新北市,金山區,中山溫泉公園,30,2,25,121.64177,25.22108
2026-05-31 16:30:32,新北市,林口區,林口國民運動中心,32,2,30,121.38093,25.08601
2026-05-31 16:30:32,新北市,林口區,崇林國中,20,6,14,121.37134,25.06754
2026-05-31 16:30:32,新北市,板橋區,國光公園,42,10,32,121.454,25.0198
2026-05-31 16:30:32,新北市,板橋區,新民民族路口,20,3,17,121.4638,25.0094
2026-05-31 16:30:32,新北市,新店區,台灣科技總部,11,4,7,121.54905,24.97344
2026-05-31 16:30:32,新北市,新莊區,捷運新莊副都心站,43,8,34,121.4466,25.05914
2026-05-31 16:30:32,新北市,新莊區,捷運新莊站(1號出口),69,44,25,121.45204,25.03641
2026-05-31 16:30:32,新北市,新莊區,臺北醫院,39,4,34,121.45978,25.04358
2026-05-31 16:30:32,新北市,樹林區,三多國小,26,8,18,121.40701,25.01638
2026-05-31 16:30:32,新北市,鶯歌區,永吉國小,20,10,10,121.33308,24.95865
2026-05-31 16:30:32,新北市,三重區,三重五常公園,32,13,19,121.49615,25.08065
2026-05-31 16:30:32,新北市,三重區,捷運先嗇宮站(2號出口),64,18,46,121.47099,25.04607
2026-05-31 16:30:32,新北市,三重區,龍門公園,48,2,46,121.49848,25.07482
2026-05-31 16:30:32,新北市,土城區,土城仁愛社區公園,39,3,35,121.46035,24.98071
2026-05-31 16:30:32,新北市,土城區,中央慶利街口(風華綠中央社區),22,19,3,121.44052,24.97338
2026-05-31 16:30:32,新北市,中和區,瓦?溝(福真里),41,13,28,121.49439,25.00402
2026-05-31 16:30:32,新北市,中和區,捷運秀朗橋站,77,5,72,121.52496,24.99045
2026-05-31 16:30:32,新北市,永和區,秀得里(成功路二段),28,14,14,121.52673,25.00071
2026-05-31 16:30:32,新北市,板橋區,中山國中,34,5,29,121.46751,25.01856
2026-05-31 16:30:32,新北市,板橋區,板橋戶政事務所,44,2,42,121.45646,25.01309
2026-05-31 16:30:32,新北市,新店區,捷運大坪林站(5號出口),92,22,70,121.54376,24.98288
2026-05-31 16:30:32,新北市,新店區,建國民權路口,32,22,10,121.53746,24.98318
2026-05-31 16:30:32,新北市,新莊區,瓊林公園,30,14,16,121.44244,25.02629
2026-05-31 16:30:32,新北市,八里區,十三行博物館,46,2,43,121.406,25.157
2026-05-31 16:30:32,新北市,三重區,仁愛街112巷,26,5,21,121.49488,25.07486
2026-05-31 16:30:32,新北市,三峽區,復興民生街口,32,10,21,121.37339809342713,24.936959752151225
2026-05-31 16:30:32,新北市,三峽區,國立臺北大學(三峽校區),99,13,85,121.3729,24.94594
2026-05-31 16:30:32,新北市,土城區,長風社區,30,16,14,121.43937,24.97811
2026-05-31 16:30:32,新北市,中和區,錦和高中,28,8,19,121.49076,24.99351
2026-05-31 16:30:32,新北市,中和區,華夏科技大學,58,7,51,121.50765,24.98067
2026-05-31 16:30:32,新北市,五股區,台北得意GO,20,11,9,121.46769,25.07429
2026-05-31 16:30:32,新北市,林口區,立言公園,31,12,19,121.36281,25.07324
2026-05-31 16:30:32,新北市,林口區,民視數位媒體總部,30,11,19,121.37925,25.07987
2026-05-31 16:30:32,新北市,板橋區,國光里(國光路),43,7,36,121.45847,25.0178
2026-05-31 16:30:32,新北市,板橋區,大明街20巷19弄口,43,5,38,121.45714,25.00306
2026-05-31 16:30:32,新北市,板橋區,板新中山路一段口,15,2,13,121.47161,25.01491
2026-05-31 16:30:32,新北市,淡水區,新市三義山路口,38,2,36,121.4366,25.19569
2026-05-31 16:30:32,新北市,新店區,中興路2段100巷口,21,1,20,121.5475,24.97136
2026-05-31 16:30:32,新北市,新莊區,豐年國小,28,4,24,121.44324,25.0307
2026-05-31 16:30:32,新北市,新莊區,龍鳳公園,52,10,42,121.416898,25.021434
2026-05-31 16:30:32,新北市,三重區,碧華公園(集勇街),45,10,33,121.48554,25.08415
2026-05-31 16:30:32,新北市,三重區,東海高中,31,8,23,121.47942,25.06484
2026-05-31 16:30:32,新北市,土城區,中央路一段292巷口,53,1,52,121.44383,24.98279
2026-05-31 16:30:32,新北市,土城區,土城綜合體育場,56,6,50,121.453797,24.984095
2026-05-31 16:30:32,新北市,土城區,員和公園,34,5,29,121.44275033207957,24.978918316048684
2026-05-31 16:30:32,新北市,土城區,捷運永寧站(2號出口),47,8,39,121.43554,24.96613
2026-05-31 16:30:32,新北市,中和區,安樂宜安路口,35,2,33,121.51351,24.99527
2026-05-31 16:30:32,新北市,中和區,山北公園,32,13,19,121.50014,25.00653
2026-05-31 16:30:32,新北市,中和區,中和公園,57,38,19,121.51435,25.00073
2026-05-31 16:30:32,新北市,中和區,秀朗成功路口,51,35,16,121.52655,24.9956
2026-05-31 16:30:32,新北市,五股區,成德公園,20,0,19,121.45282,25.10484
2026-05-31 16:30:32,新北市,永和區,民權社區活動中心,35,34,1,121.51968,24.99778
2026-05-31 16:30:32,新北市,永和區,上林里(環河東路一段),42,9,33,121.52095,25.015
2026-05-31 16:30:32,新北市,板橋區,埔墘國小,34,8,26,121.47372,25.01908
2026-05-31 16:30:32,新北市,新店區,安和公園,44,2,42,121.51885,24.97411
2026-05-31 16:30:32,新北市,新店區,青潭河濱公園,20,6,14,121.5474,24.95091
2026-05-31 16:30:32,新北市,新店區,中正路284巷,29,1,28,121.53842,24.9747
2026-05-31 16:30:32,新北市,樹林區,文林國小(潭興街),44,4,40,121.42462,24.99828
2026-05-31 16:30:32,新北市,八里區,大崁國小,20,1,19,121.41938,25.16064
2026-05-31 16:30:32,新北市,三重區,永盛公園,45,41,4,121.4843,25.07613
2026-05-31 16:30:32,新北市,三重區,二重國小,43,9,34,121.47766,25.06598
2026-05-31 16:30:32,新北市,三重區,溪尾街196巷/仁美街口,18,1,17,121.48587,25.0802
2026-05-31 16:30:32,新北市,三峽區,中華愛國路口,10,2,8,121.37462,24.9327
2026-05-31 16:30:32,新北市,土城區,清水社區公園,42,2,40,121.46353,24.98382
2026-05-31 16:30:32,新北市,土城區,頂埔市場,29,7,22,121.41504,24.95816
2026-05-31 16:30:32,新北市,中和區,中和區公所,32,13,19,121.50053,24.99856
2026-05-31 16:30:32,新北市,五股區,新城一路(守讓堂),15,9,6,121.4407,25.08373
2026-05-31 16:30:32,新北市,五股區,民義公園,20,7,12,121.43474837941864,25.0881901704169
2026-05-31 16:30:32,新北市,永和區,永和自由街,32,10,22,121.51334,25.0052
2026-05-31 16:30:32,新北市,永和區,永福橋,70,1,68,121.52418,25.01003
2026-05-31 16:30:32,新北市,汐止區,連興龍安路口,70,0,69,121.65443,25.06299
2026-05-31 16:30:32,新北市,汐止區,橋東里(忠孝東路),36,16,20,121.66626,25.07368
2026-05-31 16:30:32,新北市,汐止區,世貿國家公園社區,20,2,18,121.65865,25.07289
2026-05-31 16:30:32,新北市,汐止區,國泰綜合醫院,44,13,30,121.66256,25.07315
2026-05-31 16:30:32,新北市,汐止區,北港國小,20,8,12,121.64595,25.08903
2026-05-31 16:30:32,新北市,金山區,金山立體停車場(中興路),15,0,15,121.64169,25.22043
2026-05-31 16:30:32,新北市,林口區,國立師範大學林口校區,59,51,7,121.39795,25.06804
2026-05-31 16:30:32,新北市,林口區,林口自強公園,20,9,11,121.397,25.0781
2026-05-31 16:30:32,新北市,板橋區,新崑公園,30,6,24,121.43249,24.99968
2026-05-31 16:30:32,新北市,泰山區,義學國小,25,8,17,121.43167,25.05176
2026-05-31 16:30:32,新北市,淡水區,輕軌淡金鄧公站,24,15,9,121.45936,25.16874
2026-05-31 16:30:32,新北市,深坑區,深坑區公所(深坑老街),30,13,17,121.61631,25.0015
2026-05-31 16:30:32,新北市,瑞芳區,瑞峰橋,44,0,43,121.81041,25.10712
2026-05-31 16:30:32,新北市,新店區,新店公有中央市場,42,37,5,121.52729,24.97531
2026-05-31 16:30:32,新北市,新店區,央北社會住宅,64,31,33,121.52643,24.98263
2026-05-31 16:30:32,新北市,新莊區,中華里(中華路二段),48,4,44,121.45367,25.04619
2026-05-31 16:30:32,新北市,新莊區,捷運輔大站(4號出口),52,10,42,121.43666,25.03304
2026-05-31 16:30:32,新北市,新莊區,捷運新莊站(2號出口),54,39,14,121.45278,25.03607
2026-05-31 16:30:32,新北市,新莊區,新泰路255巷口,20,4,16,121.4427,25.03936
2026-05-31 16:30:32,新北市,新莊區,覺明寺(豐年街53巷),11,1,9,121.44721,25.03172
2026-05-31 16:30:32,新北市,樹林區,俊興三龍街口,21,0,21,121.41828,25.01713
2026-05-31 16:30:32,新北市,樹林區,中山新興街口,30,4,26,121.40049,24.97512
2026-05-31 16:30:32,新北市,樹林區,育德國小,20,1,19,121.3925,24.97062
2026-05-31 16:30:32,新北市,蘆洲區,重陽公園,41,2,39,121.484,25.0857
2026-05-31 16:30:32,新北市,鶯歌區,鳳鳴國小,20,19,1,121.3347,24.9692
2026-05-31 16:30:32,新北市,鶯歌區,國中二甲路口,20,6,14,121.33868650698287,24.939489067109363
2026-05-31 16:30:32,新北市,鶯歌區,鶯歌永利街,15,12,3,121.33911,24.95495
2026-05-31 16:30:32,新北市,三峽區,臺北大學(音律資訊大樓),78,28,50,121.36992,24.94278
2026-05-31 16:30:32,新北市,三峽區,新北市客家文化園區,39,19,20,121.36034,24.94207
2026-05-31 16:30:32,新北市,中和區,圓通綠廊,13,3,10,121.49711,24.9945
2026-05-31 16:30:32,新北市,林口區,南勢市民活動中心,25,6,19,121.35914,25.07393
2026-05-31 16:30:32,新北市,林口區,新北市林口行政園區,56,44,12,121.36394,25.07
2026-05-31 16:30:32,新北市,林口區,文化一路一段91巷口,30,4,26,121.37217,25.07048
2026-05-31 16:30:32,新北市,林口區,力行公園,16,6,10,121.36892,25.07776
2026-05-31 16:30:32,新北市,林口區,築禾樂社區,15,10,5,121.38552,25.08859
2026-05-31 16:30:32,新北市,板橋區,華江一華江二路口(江匯Life社區),40,4,36,121.47656,25.03588
2026-05-31 16:30:32,新北市,新店區,央北三中央路口(全陽大璽),73,6,67,121.53339,24.97878
2026-05-31 16:30:32,新北市,新莊區,福基公園,40,6,34,121.46086,25.05816
2026-05-31 16:30:32,新北市,新莊區,塭仔底濕地公園,25,6,19,121.45438,25.05635
2026-05-31 16:30:32,新北市,新莊區,思賢國小,65,16,49,121.4577,25.04629
2026-05-31 16:30:32,新北市,新莊區,丹鳳派出所,23,2,21,121.41466,25.02769
2026-05-31 16:30:32,新北市,新莊區,幸福中環路口,12,4,8,121.44289,25.04903
2026-05-31 16:30:32,新北市,新莊區,雙鳳公園,11,3,8,121.41398,25.02644
2026-05-31 16:30:32,新北市,樹林區,樹林大安活動中心,44,5,39,121.41489,24.98636
2026-05-31 16:30:32,新北市,三重區,自強溪尾街口,52,3,49,121.49016,25.07822
2026-05-31 16:30:32,新北市,三重區,中興北街175巷口,36,4,32,121.46960,25.05595
2026-05-31 16:30:32,新北市,三峽區,三鶯國民運動中心,17,3,13,121.36858,24.93697
2026-05-31 16:30:32,新北市,三峽區,大智中山路口,20,14,6,121.36059,24.93708
2026-05-31 16:30:32,新北市,土城區,捷運土城站(2號出口),48,31,15,121.44395,24.9728
2026-05-31 16:30:32,新北市,土城區,金城立體停車場,60,47,13,121.45795,24.98367
2026-05-31 16:30:32,新北市,土城區,捷運海山站(3號出口)轉乘停車場,80,18,51,121.44911,24.98639
2026-05-31 16:30:32,新北市,土城區,清水高中,46,6,40,121.46547,24.982
2026-05-31 16:30:32,新北市,永和區,保平路214巷,25,1,24,121.50921,25.00701
2026-05-31 16:30:32,新北市,永和區,忠孝活動中心,28,1,27,121.51528,25.01677
2026-05-31 16:30:32,新北市,汐止區,崇德橋東活動中心,22,1,20,121.667,25.07051
2026-05-31 16:30:32,新北市,汐止區,汐止公園,10,0,10,121.65964,25.06781
2026-05-31 16:30:32,新北市,金山區,金山八德街,24,0,24,121.63469,25.22365
2026-05-31 16:30:32,新北市,林口區,林口區公所,29,4,25,121.38818,25.07674
2026-05-31 16:30:32,新北市,林口區,文化三路一段249巷,15,12,3,121.36309,25.07204
2026-05-31 16:30:32,新北市,板橋區,西安市民活動中心,27,4,23,121.47188,25.01712
2026-05-31 16:30:32,新北市,板橋區,港嘴活動中心,20,5,15,121.4814,25.02578
2026-05-31 16:30:32,新北市,板橋區,三民翠華街口,10,0,10,121.48024,25.02317
2026-05-31 16:30:32,新北市,淡水區,水碓立體停車場,15,5,9,121.44423,25.17865
2026-05-31 16:30:32,新北市,新店區,寶橋路78巷,44,15,29,121.5476,24.97368
2026-05-31 16:30:32,新北市,新莊區,中信國小,58,2,56,121.44954,25.05572
2026-05-31 16:30:32,新北市,新莊區,福壽公園,46,0,46,121.45758,25.05151
2026-05-31 16:30:32,新北市,新莊區,民安東民全街口,25,4,21,121.42956,25.02077
2026-05-31 16:30:32,新北市,新莊區,西盛廣場,39,8,31,121.43149,25.00089
2026-05-31 16:30:32,新北市,新莊區,新泰國中,24,2,22,121.44414,25.04316
2026-05-31 16:30:32,新北市,新莊區,頭前運動公園,60,4,56,121.46211,25.05165
2026-05-31 16:30:32,新北市,新莊區,榮富國小,26,7,19,121.44659,25.05172
2026-05-31 16:30:32,新北市,樹林區,長壽親子公園,26,15,10,121.42203,24.9917
2026-05-31 16:30:32,新北市,樹林區,俊英街219巷口,17,11,3,121.42365,25.01294
2026-05-31 16:30:32,新北市,蘆洲區,鷺江廣場,32,16,16,121.47769,25.08562
2026-05-31 16:30:32,新北市,蘆洲區,水河里活動中心,31,3,28,121.47448,25.09345
2026-05-31 16:30:32,新北市,八里區,八里行政中心,20,0,19,121.40721,25.15397
2026-05-31 16:30:32,新北市,三重區,新北市立圖書館三重分館,45,14,31,121.49553,25.0661
2026-05-31 16:30:32,新北市,三重區,重陽國小,61,16,45,121.48488,25.06620
2026-05-31 16:30:32,新北市,三重區,自然公園,36,3,33,121.48799,25.08984
2026-05-31 16:30:32,新北市,土城區,捷運頂埔站(福田路),66,46,11,121.41780,24.95852
2026-05-31 16:30:32,新北市,土城區,中山1號科技總部,42,22,20,121.41212396244534,24.96044660965163
2026-05-31 16:30:32,新北市,土城區,金城裕民路口(金城舞社區),40,15,24,121.45466,24.98156
2026-05-31 16:30:32,新北市,土城區,中華裕華街口,13,5,8,121.4472,24.99003
2026-05-31 16:30:32,新北市,土城區,金城裕民路口(中正國中),51,3,48,121.45619,24.98288
2026-05-31 16:30:32,新北市,土城區,中華日新街口,10,3,7,121.44463,24.98756
2026-05-31 16:30:32,新北市,五股區,德泰公園,13,0,13,121.43505,25.06812
2026-05-31 16:30:32,新北市,汐止區,五堵火車站,66,35,31,121.66764,25.07823
2026-05-31 16:30:32,新北市,汐止區,汐止區公所,32,8,24,121.6583,25.06416
2026-05-31 16:30:32,新北市,林口區,頭湖國小,27,3,23,121.37268,25.08167
2026-05-31 16:30:32,新北市,板橋區,民生中山路口,29,2,27,121.47346,25.01606
2026-05-31 16:30:32,新北市,板橋區,溪頭公園,58,6,52,121.46852,25.03312
2026-05-31 16:30:32,新北市,板橋區,板橋第二運動場(皇翔建設),32,8,24,121.45897,25.01387
2026-05-31 16:30:32,新北市,板橋區,板橋車站,95,47,48,121.463735,25.015519
2026-05-31 16:30:32,新北市,板橋區,香社一藝文街口(歡喜市社區),40,7,33,121.451,25.0208
2026-05-31 16:30:32,新北市,板橋區,海山高中,80,2,78,121.47149,25.00911
2026-05-31 16:30:32,新北市,深坑區,深坑雲鄉路,12,4,8,121.62101,24.99988
2026-05-31 16:30:32,新北市,新店區,忠誠里(北新路2段97巷),40,16,24,121.54278,24.97427
2026-05-31 16:30:32,新北市,新店區,捷運七張站(1號出口),42,15,27,121.542767,24.974996
2026-05-31 16:30:32,新北市,新店區,十四張央北二路口(波爾多社區),40,20,20,121.52635,24.98285
2026-05-31 16:30:32,新北市,新莊區,黃城公園,38,15,23,121.44824,25.05238
2026-05-31 16:30:32,新北市,新莊區,新泰公園,30,1,29,121.44495,25.0372
2026-05-31 16:30:32,新北市,新莊區,伊吉邦社區,40,8,32,121.4134,25.03019
2026-05-31 16:30:32,新北市,新莊區,昌隆國小,46,11,34,121.45489,25.05213
2026-05-31 16:30:32,新北市,新莊區,西盛館,20,6,14,121.43271,25.01191
2026-05-31 16:30:32,新北市,樹林區,樹林國民運動中心,25,2,23,121.42285,25.0042
2026-05-31 16:30:32,新北市,樹林區,樹林藝文綜合行政大樓,39,22,17,121.42949,24.99602
2026-05-31 16:30:32,新北市,樹林區,味王街,26,4,22,121.404,24.9747
2026-05-31 16:30:32,新北市,樹林區,彭福國小,40,16,24,121.4233,24.9804
2026-05-31 16:30:32,新北市,樹林區,柑園街一段51巷口,18,3,14,121.40316,24.96029
2026-05-31 16:30:32,新北市,蘆洲區,蘆洲國民運動中心,55,5,50,121.46161,25.09195
2026-05-31 16:30:32,新北市,蘆洲區,永安兒童公園,40,23,17,121.48224,25.08227
2026-05-31 16:30:32,新北市,鶯歌區,鶯歌老街第二停車場,20,14,6,121.34227,24.94895
2026-05-31 16:30:32,新北市,三重區,捷運三和國中站(1號出口),95,88,7,121.4878,25.07588
2026-05-31 16:30:32,新北市,三重區,藍天大樓,30,9,21,121.47017,25.0531
2026-05-31 16:30:32,新北市,三峽區,安溪國小,28,14,14,121.37265,24.93122
2026-05-31 16:30:32,新北市,三峽區,三峽區公所(三峽老街),33,18,15,121.36929,24.9339
2026-05-31 16:30:32,新北市,三峽區,三峽國中,33,15,18,121.369,24.9389
2026-05-31 16:30:32,新北市,土城區,斬龍山遺址文化公園,64,15,49,121.44770,24.97666
2026-05-31 16:30:32,新北市,土城區,沛陂社區公園,36,0,32,121.41969877977414,24.963262311576905
2026-05-31 16:30:32,新北市,土城區,新北高工,57,25,32,121.45054,24.98344
2026-05-31 16:30:32,新北市,中和區,捷運中和站,36,15,16,121.49587,25.00221
2026-05-31 16:30:32,新北市,中和區,遠雄左岸,50,23,27,121.48808,25.00983
2026-05-31 16:30:32,新北市,五股區,新北市立圖書館五股成功分館,15,5,10,121.44685,25.09472
2026-05-31 16:30:32,新北市,五股區,新北市勞工活動中心,35,0,34,121.451,25.0615
2026-05-31 16:30:32,新北市,五股區,御史路1巷,20,3,16,121.442,25.0904
2026-05-31 16:30:32,新北市,永和區,福和自強街28巷口,19,4,15,121.51572,25.00725
2026-05-31 16:30:32,新北市,汐止區,白雲國小,43,10,33,121.61889,25.04758
2026-05-31 16:30:32,新北市,汐止區,金龍公園,42,2,40,121.63153,25.06947
2026-05-31 16:30:32,新北市,汐止區,伯爵山莊第二期(康寧街),15,3,12,121.6384,25.07299
2026-05-31 16:30:32,新北市,金山區,金美國小,20,0,19,121.63633,25.21973
2026-05-31 16:30:32,新北市,林口區,三井Outlet,63,44,19,121.36629,25.07158
2026-05-31 16:30:32,新北市,林口區,林口國小,24,10,14,121.389,25.0805
2026-05-31 16:30:32,新北市,林口區,林口仁愛公共托育中心,18,3,15,121.37412,25.07209
2026-05-31 16:30:32,新北市,板橋區,浮洲合宜住宅(樂群路),48,10,38,121.44642,24.99702
2026-05-31 16:30:32,新北市,板橋區,板橋中山公園,34,18,16,121.47109,25.02336
2026-05-31 16:30:32,新北市,板橋區,華江一華江九路口,99,3,96,121.46681,25.033
2026-05-31 16:30:32,新北市,板橋區,華江一華江六路口(仰真社區),38,3,35,121.47,25.034
2026-05-31 16:30:32,新北市,淡水區,淡水公23公園,20,9,11,121.42891,25.19985
2026-05-31 16:30:32,新北市,新店區,新店行政園區,93,32,61,121.54205,24.96757
2026-05-31 16:30:32,新北市,新店區,新北市立圖書館新店分館,35,5,29,121.5409,24.98214
2026-05-31 16:30:32,新北市,新莊區,立泰里(中環路二段),25,3,20,121.44213,25.04568
2026-05-31 16:30:32,新北市,新莊區,中正路347巷口,13,1,12,121.44718,25.03403
2026-05-31 16:30:32,新北市,樹林區,樹林工業區,33,9,24,121.41608,25.00088
2026-05-31 16:30:32,新北市,樹林區,樹林大安站,66,26,40,121.42181,24.99738
2026-05-31 16:30:32,新北市,樹林區,三鶯分區區務辦公室,15,2,13,121.41691,24.99007
2026-05-31 16:30:32,新北市,樹林區,樹林國小,24,0,24,121.41765,24.98886
2026-05-31 16:30:32,新北市,樹林區,新北市立圖書館樹林東昇分館,20,17,3,121.41503,24.98379
2026-05-31 16:30:32,新北市,樹林區,柑園五里聯合活動中心,25,16,9,121.38646,24.95096
2026-05-31 16:30:32,新北市,蘆洲區,蘆洲重陽大樓,28,4,15,121.48189,25.08506
2026-05-31 16:30:32,新北市,三重區,五福里(五華街),39,0,39,121.4939,25.08173
2026-05-31 16:30:32,新北市,三重區,三重商工地下停車場,64,17,47,121.48352,25.06966
2026-05-31 16:30:32,新北市,三峽區,恩主公醫院,54,30,24,121.36355,24.93891
2026-05-31 16:30:32,新北市,三峽區,介壽國小,26,14,12,121.37912,24.93026
2026-05-31 16:30:32,新北市,三峽區,三峽國光青年社會住宅,30,9,21,121.37686,24.93743
2026-05-31 16:30:32,新北市,三峽區,學成大義路口(學成路一),13,6,7,121.37803,24.94477
2026-05-31 16:30:32,新北市,三峽區,三峽區礁溪行政中心,24,14,10,121.37592,24.92843
2026-05-31 16:30:32,新北市,中和區,福祥里(中和溝),39,27,12,121.49957,25.00593
2026-05-31 16:30:32,新北市,中和區,中和環球購物中心,38,3,32,121.47422,25.00637
2026-05-31 16:30:32,新北市,五股區,成泰路4段22巷,42,0,39,121.456,25.1083
2026-05-31 16:30:32,新北市,永和區,仁愛公園(仁愛路),15,6,9,121.50796,25.01138
2026-05-31 16:30:32,新北市,永和區,永和國中(國中路),15,5,9,121.52269,25.00674
2026-05-31 16:30:32,新北市,永和區,中正路666巷口,10,0,0,121.51917,25.00913
2026-05-31 16:30:32,新北市,永和區,永貞水源街口,12,7,5,121.5117,25.00492
2026-05-31 16:30:32,新北市,汐止區,文化白雲公園,76,0,76,121.65521,25.05688
2026-05-31 16:30:32,新北市,汐止區,金龍國小,29,9,19,121.62867,25.06910
2026-05-31 16:30:32,新北市,汐止區,福德一路201巷口(福德ONE社區),37,19,18,121.6351,25.06575
2026-05-31 16:30:32,新北市,金山區,中角灣,28,17,11,121.63234,25.239
2026-05-31 16:30:32,新北市,林口區,新林國小,29,18,11,121.3595,25.07079
2026-05-31 16:30:32,新北市,林口區,廣停二停車場,41,9,32,121.37045,25.0755
2026-05-31 16:30:32,新北市,板橋區,振義里公園,30,3,27,121.48397,25.02389
2026-05-31 16:30:32,新北市,板橋區,捷運府中站(1號出口),91,58,33,121.45904,25.00821
2026-05-31 16:30:32,新北市,板橋區,捷運府中站(3號出口),69,44,22,121.459,25.009
2026-05-31 16:30:32,新北市,板橋區,縣民民族路口,49,24,23,121.461,25.01
2026-05-31 16:30:32,新北市,泰山區,泰山國小,20,7,13,121.43119,25.06252
2026-05-31 16:30:32,新北市,淡水區,正德國中,40,4,36,121.44787,25.17851
2026-05-31 16:30:32,新北市,新店區,捷運新店站,55,10,45,121.53866,24.95861
2026-05-31 16:30:32,新北市,新店區,安成安德街口,29,7,22,121.50999,24.96115
2026-05-31 16:30:32,新北市,新店區,安康立體停車場,30,0,30,121.51267,24.96261
2026-05-31 16:30:32,新北市,新莊區,捷運新北產業園區站,70,1,69,121.45918,25.06203
2026-05-31 16:30:32,新北市,新莊區,新莊文化藝術中心,40,31,9,121.4445,25.04714
2026-05-31 16:30:32,新北市,新莊區,捷運頭前庄站(1號出口),90,3,87,121.4608,25.03953
2026-05-31 16:30:32,新北市,新莊區,捷運丹鳳站(1號出口),54,21,14,121.4228,25.02903
2026-05-31 16:30:32,新北市,新莊區,西盛公園,44,22,22,121.42805,25.01711
2026-05-31 16:30:32,新北市,新莊區,頭前國小,46,3,43,121.46506,25.05257
2026-05-31 16:30:32,新北市,新莊區,新泰游泳池,40,19,21,121.44228,25.04616
2026-05-31 16:30:32,新北市,新莊區,國家電影及視聽文化中心,20,3,17,121.44769,25.05605
2026-05-31 16:30:32,新北市,新莊區,民安西路252巷,15,4,11,121.42485,25.01372
